80,0.0007940987335200905,0.27335401581866403,0.0910410317991461,0.12671844196461496,0.0555945427670178,0,1.0600823140806621,0.0909330525332027,0.12713819162713158,0.8420110624919491,0,1895.234522819519
81,0.0007812606472371394,0.29103508038180215,0.09093511384867486,0.12668024021245183,0.07341972557373479,0,1.0663118835952548,0.09091392987304264,0.1271740573975775,0.8482238952717226,0,1065.4216299057007
82,0.0007681454840920089,0.2941136528338705,0.09089137663443883,0.12663297284217107,0.07658930326148733,0,1.0664776517285242,0.09093006981743706,0.12713752537965775,0.8484100474458601,0,1064.0560340881348
83,0.0007547661871673105,0.26798674648716336,0.09084340695823942,0.1265891201439358,0.05055421837749323,0,0.9913744962877697,0.09079608635769951,0.12700196471479203,0.7735764484438631,0,1063.5033853054047
84,0.0007411359602138069,0.3118811603103365,0.09074094547402291,0.1265468489910875,0.09459336578747969,0,1.1440073625908957,0.09062611195776198,0.12699682861566544,0.9263844126332211,0,1064.6753356456757
85,0.0007272682546199037,0.2633339890411922,0.09070300903348695,0.12650748828337305,0.046123491388501255,0,1.0719055910905202,0.09071997122632133,0.1269597265455458,0.854225900520881,0,1064.818208694458
86,0.0007131767561367538,0.28226976572048096,0.09062688694823356,0.12646810391119548,0.06517477623342205,0,1.0160941339201397,0.09042023221651713,0.12690062423547108,0.7987732688011925,0,1064.0722885131836
87,0.0006988753713720729,0.2701139017939568,0.09054669968429066,0.12638603207610902,0.053181169731582704,0,1.057145689593421,0.09047155330578487,0.12681797163354025,0.8398561713521808,0,1064.69464635849
88,0.0006843782140659968,0.2666055325950895,0.09037566937151409,0.126256521578346,0.04997334127371841,0,1.0117811977863311,0.09033866756492191,0.12674278467893602,0.7946997465772762,0,1063.6942341327667
89,0.0006696995911625233,0.25384842739218755,0.09026992615489733,0.12614719470342,0.03743130551329946,0,1.0357558531893625,0.09026598946915733,0.1266188927822643,0.8188709688165949,0,1064.2721540927887
90,0.0006548539886902864,0.25369390000899633,0.09020353090905008,0.1260218054410957,0.03746856463535172,0,1.0537542462348939,0.0902608851591746,0.1264874787794219,0.8370058880963673,0,1063.8633913993835
91,0.0006398560574665951,0.26357158614056453,0.09009961382973762,0.12590471076823417,0.04756726096124074,0,1.070082762506273,0.08996548089716169,0.12642072604762183,0.8536965702815602,0,1062.7254033088684
92,0.0006247205986388449,0.24947786253123055,0.09003828912973404,0.12586353226076988,0.03357604119320746,0,1.0140945712725322,0.09012197173304028,0.1263727911644512,0.7975998023136829,0,1063.7870428562164
93,0.0006094625490775732,0.2472201086935543,0.08991574527961867,0.12576906092110135,0.03153530212536918,0,1.0151483145025042,0.08988459457953771,0.12619139071967866,0.7990723334899587,0,1063.0377442836761
